Start date;End date;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Nov 21, 2023 9:30 AM;Nov 21, 2023 9:45 AM;16,870.00;13,707.75;4.25
Nov 21, 2023 9:45 AM;Nov 21, 2023 10:00 AM;16,979.75;13,667.25;5.00
Nov 21, 2023 10:00 AM;Nov 21, 2023 10:15 AM;16,924.75;13,467.25;5.00
Nov 21, 2023 10:15 AM;Nov 21, 2023 10:30 AM;17,034.25;13,443.75;3.50
Nov 21, 2023 10:30 AM;Nov 21, 2023 10:45 AM;17,099.25;13,411.00;3.50
Nov 21, 2023 10:45 AM;Nov 21, 2023 11:00 AM;17,174.25;13,432.00;15.25
Nov 21, 2023 11:00 AM;Nov 21, 2023 11:15 AM;17,086.50;13,443.75;8.50
Nov 21, 2023 11:15 AM;Nov 21, 2023 11:30 AM;17,067.00;13,359.75;5.00
Nov 21, 2023 11:30 AM;Nov 21, 2023 11:45 AM;17,064.25;13,302.25;6.50
Nov 21, 2023 11:45 AM;Nov 21, 2023 12:00 PM;17,092.75;13,321.75;7.00
Nov 21, 2023 12:00 PM;Nov 21, 2023 12:15 PM;17,019.75;13,243.00;8.25
Nov 21, 2023 12:15 PM;Nov 21, 2023 12:30 PM;17,018.50;13,244.00;6.75
Nov 21, 2023 12:30 PM;Nov 21, 2023 12:45 PM;16,956.50;13,254.75;5.75
Nov 21, 2023 12:45 PM;Nov 21, 2023 1:00 PM;16,961.25;13,319.00;4.75
Nov 21, 2023 1:00 PM;Nov 21, 2023 1:15 PM;16,930.00;13,308.00;4.75
Nov 21, 2023 1:15 PM;Nov 21, 2023 1:30 PM;16,829.00;13,262.25;5.00
Nov 21, 2023 1:30 PM;Nov 21, 2023 1:45 PM;16,723.75;13,273.00;6.00
Nov 21, 2023 1:45 PM;Nov 21, 2023 2:00 PM;16,672.00;13,224.00;6.00
Nov 21, 2023 2:00 PM;Nov 21, 2023 2:15 PM;16,637.00;13,191.00;3.50
Nov 21, 2023 2:15 PM;Nov 21, 2023 2:30 PM;16,568.75;13,181.75;2.00
Nov 21, 2023 2:30 PM;Nov 21, 2023 2:45 PM;16,511.75;13,160.25;2.00
Nov 21, 2023 2:45 PM;Nov 21, 2023 3:00 PM;16,576.25;13,322.75;2.00
Nov 21, 2023 3:00 PM;Nov 21, 2023 3:15 PM;16,650.50;13,467.75;18.50
Nov 21, 2023 3:15 PM;Nov 21, 2023 3:30 PM;16,671.25;13,634.75;10.25
Nov 21, 2023 3:30 PM;Nov 21, 2023 3:45 PM;16,627.00;13,717.50;3.00
Nov 21, 2023 3:45 PM;Nov 21, 2023 4:00 PM;16,561.75;13,725.25;11.75
Nov 21, 2023 4:00 PM;Nov 21, 2023 4:15 PM;16,627.50;13,849.50;18.25
Nov 21, 2023 4:15 PM;Nov 21, 2023 4:30 PM;16,675.75;13,846.50;1.00
Nov 21, 2023 4:30 PM;Nov 21, 2023 4:45 PM;16,800.00;13,951.75;1.00
Nov 21, 2023 4:45 PM;Nov 21, 2023 5:00 PM;16,951.25;14,073.75;1.00
Nov 21, 2023 5:00 PM;Nov 21, 2023 5:15 PM;17,081.25;14,227.75;1.00
Nov 21, 2023 5:15 PM;Nov 21, 2023 5:30 PM;17,127.75;14,250.00;1.00
Nov 21, 2023 5:30 PM;Nov 21, 2023 5:45 PM;17,167.25;14,233.25;1.00
Nov 21, 2023 5:45 PM;Nov 21, 2023 6:00 PM;17,191.75;14,261.25;0.75
Nov 21, 2023 6:00 PM;Nov 21, 2023 6:15 PM;17,081.50;14,182.00;0.50
Nov 21, 2023 6:15 PM;Nov 21, 2023 6:30 PM;16,964.50;14,040.25;1.00
Nov 21, 2023 6:30 PM;Nov 21, 2023 6:45 PM;16,942.25;13,971.50;1.00
Nov 21, 2023 6:45 PM;Nov 21, 2023 7:00 PM;16,891.25;13,855.00;1.25
Nov 21, 2023 7:00 PM;Nov 21, 2023 7:15 PM;16,717.00;13,676.50;1.00
Nov 21, 2023 7:15 PM;Nov 21, 2023 7:30 PM;16,523.50;13,479.25;1.00
Nov 21, 2023 7:30 PM;Nov 21, 2023 7:45 PM;16,421.00;13,354.50;6.50
Nov 21, 2023 7:45 PM;Nov 21, 2023 8:00 PM;16,268.00;13,179.00;28.75
Nov 21, 2023 8:00 PM;Nov 21, 2023 8:15 PM;15,987.50;12,921.50;8.25
Nov 21, 2023 8:15 PM;Nov 21, 2023 8:30 PM;15,751.50;12,691.00;5.75
Nov 21, 2023 8:30 PM;Nov 21, 2023 8:45 PM;15,436.50;12,518.50;5.50
Nov 21, 2023 8:45 PM;Nov 21, 2023 9:00 PM;15,216.25;12,338.75;5.25
Nov 21, 2023 9:00 PM;Nov 21, 2023 9:15 PM;15,021.25;12,130.00;122.75
Nov 21, 2023 9:15 PM;Nov 21, 2023 9:30 PM;14,920.25;11,993.25;42.75
Nov 21, 2023 9:30 PM;Nov 21, 2023 9:45 PM;14,744.75;11,852.25;64.00
Nov 21, 2023 9:45 PM;Nov 21, 2023 10:00 PM;14,471.00;11,559.75;103.75
Nov 21, 2023 10:00 PM;Nov 21, 2023 10:15 PM;14,216.00;11,351.25;121.00
Nov 21, 2023 10:15 PM;Nov 21, 2023 10:30 PM;14,065.25;11,208.75;130.00
Nov 21, 2023 10:30 PM;Nov 21, 2023 10:45 PM;13,854.50;11,008.50;179.50
Nov 21, 2023 10:45 PM;Nov 21, 2023 11:00 PM;13,692.75;10,873.75;280.25
Nov 21, 2023 11:00 PM;Nov 21, 2023 11:15 PM;13,350.00;10,612.25;201.25
Nov 21, 2023 11:15 PM;Nov 21, 2023 11:30 PM;13,049.50;10,324.25;380.25
Nov 21, 2023 11:30 PM;Nov 21, 2023 11:45 PM;12,830.00;10,072.75;595.75
Nov 21, 2023 11:45 PM;Nov 22, 2023 12:00 AM;12,605.50;9,927.75;738.00
Nov 22, 2023 12:00 AM;Nov 22, 2023 12:15 AM;12,345.75;9,759.25;376.00
Nov 22, 2023 12:15 AM;Nov 22, 2023 12:30 AM;12,115.00;9,594.25;359.25
Nov 22, 2023 12:30 AM;Nov 22, 2023 12:45 AM;11,985.00;9,526.50;503.25
Nov 22, 2023 12:45 AM;Nov 22, 2023 1:00 AM;11,882.50;9,481.00;524.50
Nov 22, 2023 1:00 AM;Nov 22, 2023 1:15 AM;11,816.25;9,459.25;468.50
Nov 22, 2023 1:15 AM;Nov 22, 2023 1:30 AM;11,785.25;9,460.50;584.25
Nov 22, 2023 1:30 AM;Nov 22, 2023 1:45 AM;11,719.00;9,425.50;636.00
Nov 22, 2023 1:45 AM;Nov 22, 2023 2:00 AM;11,631.75;9,382.00;757.75
Nov 22, 2023 2:00 AM;Nov 22, 2023 2:15 AM;11,532.50;9,285.25;1,198.00
Nov 22, 2023 2:15 AM;Nov 22, 2023 2:30 AM;11,500.25;9,312.50;1,250.25
Nov 22, 2023 2:30 AM;Nov 22, 2023 2:45 AM;11,551.50;9,427.25;1,202.25
Nov 22, 2023 2:45 AM;Nov 22, 2023 3:00 AM;11,610.00;9,501.50;1,180.50
Nov 22, 2023 3:00 AM;Nov 22, 2023 3:15 AM;11,670.75;9,568.75;1,179.75
Nov 22, 2023 3:15 AM;Nov 22, 2023 3:30 AM;11,640.75;9,571.25;1,173.50
Nov 22, 2023 3:30 AM;Nov 22, 2023 3:45 AM;11,714.50;9,696.00;1,171.25
Nov 22, 2023 3:45 AM;Nov 22, 2023 4:00 AM;11,810.00;9,819.25;1,118.00
Nov 22, 2023 4:00 AM;Nov 22, 2023 4:15 AM;11,965.00;9,990.75;1,168.00
Nov 22, 2023 4:15 AM;Nov 22, 2023 4:30 AM;12,065.50;10,054.50;1,103.00
Nov 22, 2023 4:30 AM;Nov 22, 2023 4:45 AM;12,155.75;10,137.25;1,011.00
Nov 22, 2023 4:45 AM;Nov 22, 2023 5:00 AM;12,289.00;10,273.25;1,014.00
Nov 22, 2023 5:00 AM;Nov 22, 2023 5:15 AM;12,602.00;10,563.25;734.75
Nov 22, 2023 5:15 AM;Nov 22, 2023 5:30 AM;12,612.50;10,582.25;645.50
Nov 22, 2023 5:30 AM;Nov 22, 2023 5:45 AM;12,877.25;10,869.00;446.00
Nov 22, 2023 5:45 AM;Nov 22, 2023 6:00 AM;13,358.75;11,339.25;398.00
Nov 22, 2023 6:00 AM;Nov 22, 2023 6:15 AM;14,081.00;12,042.75;179.50
Nov 22, 2023 6:15 AM;Nov 22, 2023 6:30 AM;14,503.00;12,449.00;59.75
Nov 22, 2023 6:30 AM;Nov 22, 2023 6:45 AM;14,890.00;12,830.00;44.50
Nov 22, 2023 6:45 AM;Nov 22, 2023 7:00 AM;15,317.00;13,219.25;15.50
Nov 22, 2023 7:00 AM;Nov 22, 2023 7:15 AM;15,781.00;13,615.00;121.00
Nov 22, 2023 7:15 AM;Nov 22, 2023 7:30 AM;16,040.00;13,790.50;92.50
Nov 22, 2023 7:30 AM;Nov 22, 2023 7:45 AM;16,060.00;13,761.50;61.25
Nov 22, 2023 7:45 AM;Nov 22, 2023 8:00 AM;16,179.00;13,844.00;62.75
Nov 22, 2023 8:00 AM;Nov 22, 2023 8:15 AM;16,321.75;13,935.50;12.25
Nov 22, 2023 8:15 AM;Nov 22, 2023 8:30 AM;16,460.50;13,900.75;3.50
Nov 22, 2023 8:30 AM;Nov 22, 2023 8:45 AM;16,531.50;13,695.50;2.75
Nov 22, 2023 8:45 AM;Nov 22, 2023 9:00 AM;16,632.00;13,501.50;2.75
Nov 22, 2023 9:00 AM;Nov 22, 2023 9:15 AM;16,599.75;13,213.50;2.00
Nov 22, 2023 9:15 AM;Nov 22, 2023 9:30 AM;16,676.75;12,980.50;2.25
Nov 22, 2023 9:30 AM;Nov 22, 2023 9:45 AM;16,786.75;12,912.50;3.00
Nov 22, 2023 9:45 AM;Nov 22, 2023 10:00 AM;16,874.50;12,803.50;42.00
Nov 22, 2023 10:00 AM;Nov 22, 2023 10:15 AM;16,799.25;12,529.75;3.50
Nov 22, 2023 10:15 AM;Nov 22, 2023 10:30 AM;16,793.00;12,324.00;3.00
Nov 22, 2023 10:30 AM;Nov 22, 2023 10:45 AM;16,807.00;12,179.50;4.25
Nov 22, 2023 10:45 AM;Nov 22, 2023 11:00 AM;16,965.25;12,159.25;4.00
Nov 22, 2023 11:00 AM;Nov 22, 2023 11:15 AM;17,018.25;11,874.75;4.00
Nov 22, 2023 11:15 AM;Nov 22, 2023 11:30 AM;17,159.75;11,984.50;18.75
Nov 22, 2023 11:30 AM;Nov 22, 2023 11:45 AM;17,243.25;11,944.50;26.75
Nov 22, 2023 11:45 AM;Nov 22, 2023 12:00 PM;17,231.50;11,789.25;21.75
Nov 22, 2023 12:00 PM;Nov 22, 2023 12:15 PM;17,216.50;11,515.75;40.50
Nov 22, 2023 12:15 PM;Nov 22, 2023 12:30 PM;17,168.75;11,326.00;123.50
Nov 22, 2023 12:30 PM;Nov 22, 2023 12:45 PM;17,193.75;11,342.75;202.50
Nov 22, 2023 12:45 PM;Nov 22, 2023 1:00 PM;17,203.75;11,439.75;243.00
Nov 22, 2023 1:00 PM;Nov 22, 2023 1:15 PM;17,139.75;11,519.75;216.75
Nov 22, 2023 1:15 PM;Nov 22, 2023 1:30 PM;17,038.75;11,527.75;92.25
Nov 22, 2023 1:30 PM;Nov 22, 2023 1:45 PM;16,965.75;11,729.00;75.50
Nov 22, 2023 1:45 PM;Nov 22, 2023 2:00 PM;16,767.25;11,722.25;23.75
Nov 22, 2023 2:00 PM;Nov 22, 2023 2:15 PM;16,770.75;11,883.50;3.75
Nov 22, 2023 2:15 PM;Nov 22, 2023 2:30 PM;16,796.25;12,072.50;4.50
Nov 22, 2023 2:30 PM;Nov 22, 2023 2:45 PM;16,783.25;12,177.50;5.25
Nov 22, 2023 2:45 PM;Nov 22, 2023 3:00 PM;16,744.25;12,246.75;3.00
Nov 22, 2023 3:00 PM;Nov 22, 2023 3:15 PM;16,823.50;12,472.50;2.25
Nov 22, 2023 3:15 PM;Nov 22, 2023 3:30 PM;16,831.00;12,575.00;3.25
Nov 22, 2023 3:30 PM;Nov 22, 2023 3:45 PM;16,811.75;12,600.75;2.75
Nov 22, 2023 3:45 PM;Nov 22, 2023 4:00 PM;16,796.50;12,557.75;2.75
Nov 22, 2023 4:00 PM;Nov 22, 2023 4:15 PM;16,935.00;12,870.50;30.75
Nov 22, 2023 4:15 PM;Nov 22, 2023 4:30 PM;16,942.00;12,896.00;12.25
Nov 22, 2023 4:30 PM;Nov 22, 2023 4:45 PM;17,161.75;13,035.25;2.75
Nov 22, 2023 4:45 PM;Nov 22, 2023 5:00 PM;17,337.00;13,136.25;1.75
Nov 22, 2023 5:00 PM;Nov 22, 2023 5:15 PM;17,397.00;12,992.00;1.75
Nov 22, 2023 5:15 PM;Nov 22, 2023 5:30 PM;17,508.75;12,918.00;1.75
Nov 22, 2023 5:30 PM;Nov 22, 2023 5:45 PM;17,537.25;12,779.75;6.75
Nov 22, 2023 5:45 PM;Nov 22, 2023 6:00 PM;17,484.25;12,566.75;75.00
Nov 22, 2023 6:00 PM;Nov 22, 2023 6:15 PM;17,505.50;12,346.25;18.00
Nov 22, 2023 6:15 PM;Nov 22, 2023 6:30 PM;17,445.75;12,118.50;14.25
Nov 22, 2023 6:30 PM;Nov 22, 2023 6:45 PM;17,425.75;11,912.75;13.75
Nov 22, 2023 6:45 PM;Nov 22, 2023 7:00 PM;17,368.50;11,646.00;51.50
Nov 22, 2023 7:00 PM;Nov 22, 2023 7:15 PM;17,280.75;11,482.50;40.25
Nov 22, 2023 7:15 PM;Nov 22, 2023 7:30 PM;17,176.25;11,190.25;47.00
Nov 22, 2023 7:30 PM;Nov 22, 2023 7:45 PM;17,100.75;10,928.50;46.25
Nov 22, 2023 7:45 PM;Nov 22, 2023 8:00 PM;16,826.00;10,516.75;137.00
Nov 22, 2023 8:00 PM;Nov 22, 2023 8:15 PM;16,611.50;10,111.25;51.75
Nov 22, 2023 8:15 PM;Nov 22, 2023 8:30 PM;16,381.50;9,761.25;63.00
Nov 22, 2023 8:30 PM;Nov 22, 2023 8:45 PM;16,088.50;9,345.00;116.50
Nov 22, 2023 8:45 PM;Nov 22, 2023 9:00 PM;15,702.25;8,846.50;208.25
Nov 22, 2023 9:00 PM;Nov 22, 2023 9:15 PM;15,546.50;8,586.00;116.25
Nov 22, 2023 9:15 PM;Nov 22, 2023 9:30 PM;15,313.00;8,168.00;154.25
Nov 22, 2023 9:30 PM;Nov 22, 2023 9:45 PM;15,055.25;7,908.75;177.00
Nov 22, 2023 9:45 PM;Nov 22, 2023 10:00 PM;14,713.50;7,651.00;362.50
Nov 22, 2023 10:00 PM;Nov 22, 2023 10:15 PM;14,791.25;7,756.75;156.75
Nov 22, 2023 10:15 PM;Nov 22, 2023 10:30 PM;14,543.00;7,389.25;180.75
Nov 22, 2023 10:30 PM;Nov 22, 2023 10:45 PM;14,257.25;7,023.00;415.00
Nov 22, 2023 10:45 PM;Nov 22, 2023 11:00 PM;14,094.50;6,815.75;717.00
Nov 22, 2023 11:00 PM;Nov 22, 2023 11:15 PM;13,724.25;6,422.75;496.00
Nov 22, 2023 11:15 PM;Nov 22, 2023 11:30 PM;13,544.25;6,010.50;774.00
Nov 22, 2023 11:30 PM;Nov 22, 2023 11:45 PM;13,357.25;5,647.00;758.00
Nov 22, 2023 11:45 PM;Nov 23, 2023 12:00 AM;13,276.00;5,457.00;934.00
Nov 23, 2023 12:00 AM;Nov 23, 2023 12:15 AM;12,701.50;4,681.75;647.25
Nov 23, 2023 12:15 AM;Nov 23, 2023 12:30 AM;12,522.75;4,343.00;707.75
Nov 23, 2023 12:30 AM;Nov 23, 2023 12:45 AM;12,499.25;4,203.25;723.25
Nov 23, 2023 12:45 AM;Nov 23, 2023 1:00 AM;12,445.50;4,042.00;899.50
Nov 23, 2023 1:00 AM;Nov 23, 2023 1:15 AM;12,318.25;3,813.50;970.25
Nov 23, 2023 1:15 AM;Nov 23, 2023 1:30 AM;12,281.75;3,614.75;1,090.75
Nov 23, 2023 1:30 AM;Nov 23, 2023 1:45 AM;12,222.00;3,506.25;1,199.00
Nov 23, 2023 1:45 AM;Nov 23, 2023 2:00 AM;12,230.75;3,532.25;1,208.75
Nov 23, 2023 2:00 AM;Nov 23, 2023 2:15 AM;12,164.00;3,354.00;1,214.75
Nov 23, 2023 2:15 AM;Nov 23, 2023 2:30 AM;12,219.50;3,307.25;1,224.00
Nov 23, 2023 2:30 AM;Nov 23, 2023 2:45 AM;12,215.25;3,258.00;1,206.50
Nov 23, 2023 2:45 AM;Nov 23, 2023 3:00 AM;12,206.50;3,207.75;1,216.00
Nov 23, 2023 3:00 AM;Nov 23, 2023 3:15 AM;12,238.25;3,130.50;1,149.25
Nov 23, 2023 3:15 AM;Nov 23, 2023 3:30 AM;12,200.75;2,992.75;1,154.50
Nov 23, 2023 3:30 AM;Nov 23, 2023 3:45 AM;12,242.75;2,959.00;1,176.50
Nov 23, 2023 3:45 AM;Nov 23, 2023 4:00 AM;12,257.75;2,925.25;1,175.00
Nov 23, 2023 4:00 AM;Nov 23, 2023 4:15 AM;12,415.25;3,124.25;1,148.25
Nov 23, 2023 4:15 AM;Nov 23, 2023 4:30 AM;12,448.25;3,098.25;1,095.75
Nov 23, 2023 4:30 AM;Nov 23, 2023 4:45 AM;12,611.00;3,205.50;1,062.75
Nov 23, 2023 4:45 AM;Nov 23, 2023 5:00 AM;12,697.25;3,297.00;1,014.25
Nov 23, 2023 5:00 AM;Nov 23, 2023 5:15 AM;12,961.75;3,635.50;951.50
Nov 23, 2023 5:15 AM;Nov 23, 2023 5:30 AM;13,144.25;3,812.25;864.50
Nov 23, 2023 5:30 AM;Nov 23, 2023 5:45 AM;13,392.50;4,002.25;610.00
Nov 23, 2023 5:45 AM;Nov 23, 2023 6:00 AM;13,750.00;4,298.25;490.00
Nov 23, 2023 6:00 AM;Nov 23, 2023 6:15 AM;14,431.75;4,674.50;431.25
Nov 23, 2023 6:15 AM;Nov 23, 2023 6:30 AM;14,865.75;5,062.75;329.50
Nov 23, 2023 6:30 AM;Nov 23, 2023 6:45 AM;15,253.00;5,433.00;217.50
Nov 23, 2023 6:45 AM;Nov 23, 2023 7:00 AM;15,677.75;5,874.50;150.00
Nov 23, 2023 7:00 AM;Nov 23, 2023 7:15 AM;16,289.25;6,479.00;64.50
Nov 23, 2023 7:15 AM;Nov 23, 2023 7:30 AM;16,524.25;6,682.25;36.75
Nov 23, 2023 7:30 AM;Nov 23, 2023 7:45 AM;16,634.00;6,739.00;7.75
Nov 23, 2023 7:45 AM;Nov 23, 2023 8:00 AM;16,700.25;6,726.75;2.75
Nov 23, 2023 8:00 AM;Nov 23, 2023 8:15 AM;16,862.50;6,840.50;1.00
Nov 23, 2023 8:15 AM;Nov 23, 2023 8:30 AM;16,993.75;6,970.25;0.75
Nov 23, 2023 8:30 AM;Nov 23, 2023 8:45 AM;17,106.75;6,919.25;1.75
Nov 23, 2023 8:45 AM;Nov 23, 2023 9:00 AM;17,132.75;6,771.75;10.75
Nov 23, 2023 9:00 AM;Nov 23, 2023 9:15 AM;16,954.00;6,313.00;2.50
Nov 23, 2023 9:15 AM;Nov 23, 2023 9:30 AM;16,937.25;6,130.50;4.25
Nov 23, 2023 9:30 AM;Nov 23, 2023 9:45 AM;17,058.25;6,013.50;56.00
Nov 23, 2023 9:45 AM;Nov 23, 2023 10:00 AM;17,231.25;6,007.00;57.50
Nov 23, 2023 10:00 AM;Nov 23, 2023 10:15 AM;17,238.25;5,841.50;107.00
Nov 23, 2023 10:15 AM;Nov 23, 2023 10:30 AM;17,338.50;5,698.50;106.75
Nov 23, 2023 10:30 AM;Nov 23, 2023 10:45 AM;17,334.50;5,532.25;111.75
Nov 23, 2023 10:45 AM;Nov 23, 2023 11:00 AM;17,376.25;5,366.00;177.25
Nov 23, 2023 11:00 AM;Nov 23, 2023 11:15 AM;17,314.50;5,160.25;178.75
Nov 23, 2023 11:15 AM;Nov 23, 2023 11:30 AM;17,450.75;5,209.00;199.50
Nov 23, 2023 11:30 AM;Nov 23, 2023 11:45 AM;17,536.75;5,227.00;178.00
Nov 23, 2023 11:45 AM;Nov 23, 2023 12:00 PM;17,514.50;5,113.25;193.50
Nov 23, 2023 12:00 PM;Nov 23, 2023 12:15 PM;17,404.00;5,016.75;203.00
Nov 23, 2023 12:15 PM;Nov 23, 2023 12:30 PM;17,404.00;4,900.25;200.75
Nov 23, 2023 12:30 PM;Nov 23, 2023 12:45 PM;17,448.00;4,927.25;219.25
Nov 23, 2023 12:45 PM;Nov 23, 2023 1:00 PM;17,416.75;4,987.25;239.25
Nov 23, 2023 1:00 PM;Nov 23, 2023 1:15 PM;17,422.50;5,037.75;155.25
Nov 23, 2023 1:15 PM;Nov 23, 2023 1:30 PM;17,280.75;4,938.75;130.00
Nov 23, 2023 1:30 PM;Nov 23, 2023 1:45 PM;17,158.00;4,903.00;122.00
Nov 23, 2023 1:45 PM;Nov 23, 2023 2:00 PM;17,018.00;4,854.50;127.50
Nov 23, 2023 2:00 PM;Nov 23, 2023 2:15 PM;16,973.00;4,920.25;226.50
Nov 23, 2023 2:15 PM;Nov 23, 2023 2:30 PM;16,957.50;5,025.00;192.25
Nov 23, 2023 2:30 PM;Nov 23, 2023 2:45 PM;16,859.75;5,018.50;193.00
Nov 23, 2023 2:45 PM;Nov 23, 2023 3:00 PM;16,813.75;5,101.00;134.50
Nov 23, 2023 3:00 PM;Nov 23, 2023 3:15 PM;16,919.75;5,321.00;99.25
Nov 23, 2023 3:15 PM;Nov 23, 2023 3:30 PM;16,897.25;5,429.25;45.25
Nov 23, 2023 3:30 PM;Nov 23, 2023 3:45 PM;16,830.50;5,471.25;14.75
Nov 23, 2023 3:45 PM;Nov 23, 2023 4:00 PM;16,821.50;5,494.25;3.25
Nov 23, 2023 4:00 PM;Nov 23, 2023 4:15 PM;16,967.25;5,629.25;93.00
Nov 23, 2023 4:15 PM;Nov 23, 2023 4:30 PM;17,028.25;5,650.25;70.75
Nov 23, 2023 4:30 PM;Nov 23, 2023 4:45 PM;17,180.75;5,684.75;62.25
Nov 23, 2023 4:45 PM;Nov 23, 2023 5:00 PM;17,336.75;5,860.25;8.75
Nov 23, 2023 5:00 PM;Nov 23, 2023 5:15 PM;17,542.75;5,980.75;2.75
Nov 23, 2023 5:15 PM;Nov 23, 2023 5:30 PM;17,622.00;6,025.75;3.75
Nov 23, 2023 5:30 PM;Nov 23, 2023 5:45 PM;17,649.75;6,000.00;2.50
Nov 23, 2023 5:45 PM;Nov 23, 2023 6:00 PM;17,650.50;6,001.50;2.50
Nov 23, 2023 6:00 PM;Nov 23, 2023 6:15 PM;17,388.75;5,805.75;2.25
Nov 23, 2023 6:15 PM;Nov 23, 2023 6:30 PM;17,233.50;5,611.75;68.75
Nov 23, 2023 6:30 PM;Nov 23, 2023 6:45 PM;17,178.00;5,502.25;72.50
Nov 23, 2023 6:45 PM;Nov 23, 2023 7:00 PM;17,116.00;5,392.50;82.25
Nov 23, 2023 7:00 PM;Nov 23, 2023 7:15 PM;16,985.25;5,182.25;37.25
Nov 23, 2023 7:15 PM;Nov 23, 2023 7:30 PM;16,874.25;5,067.00;60.75
Nov 23, 2023 7:30 PM;Nov 23, 2023 7:45 PM;16,697.50;4,885.75;106.25
Nov 23, 2023 7:45 PM;Nov 23, 2023 8:00 PM;16,521.25;4,698.50;147.50
Nov 23, 2023 8:00 PM;Nov 23, 2023 8:15 PM;16,190.75;4,549.75;123.75
Nov 23, 2023 8:15 PM;Nov 23, 2023 8:30 PM;15,934.00;4,245.75;160.75
Nov 23, 2023 8:30 PM;Nov 23, 2023 8:45 PM;15,785.00;4,047.25;199.75
Nov 23, 2023 8:45 PM;Nov 23, 2023 9:00 PM;15,564.75;3,784.25;295.25
Nov 23, 2023 9:00 PM;Nov 23, 2023 9:15 PM;15,369.25;3,632.75;298.75
Nov 23, 2023 9:15 PM;Nov 23, 2023 9:30 PM;15,198.00;3,484.25;426.75
Nov 23, 2023 9:30 PM;Nov 23, 2023 9:45 PM;14,915.00;3,190.00;577.25
Nov 23, 2023 9:45 PM;Nov 23, 2023 10:00 PM;14,787.75;3,141.50;754.00
Nov 23, 2023 10:00 PM;Nov 23, 2023 10:15 PM;14,471.25;3,119.00;503.25
Nov 23, 2023 10:15 PM;Nov 23, 2023 10:30 PM;14,257.00;2,918.25;605.50
Nov 23, 2023 10:30 PM;Nov 23, 2023 10:45 PM;14,015.00;2,673.75;702.50
Nov 23, 2023 10:45 PM;Nov 23, 2023 11:00 PM;13,855.00;2,703.00;823.25
Nov 23, 2023 11:00 PM;Nov 23, 2023 11:15 PM;13,591.25;2,342.75;620.75
Nov 23, 2023 11:15 PM;Nov 23, 2023 11:30 PM;13,388.50;2,077.25;886.50
Nov 23, 2023 11:30 PM;Nov 23, 2023 11:45 PM;13,229.00;1,920.25;1,083.00
Nov 23, 2023 11:45 PM;Nov 24, 2023 12:00 AM;12,999.00;1,892.50;1,162.00
Nov 24, 2023 12:00 AM;Nov 24, 2023 12:15 AM;12,814.00;1,807.00;696.50
Nov 24, 2023 12:15 AM;Nov 24, 2023 12:30 AM;12,614.00;1,554.25;827.25
Nov 24, 2023 12:30 AM;Nov 24, 2023 12:45 AM;12,430.00;1,405.25;1,050.75
Nov 24, 2023 12:45 AM;Nov 24, 2023 1:00 AM;12,258.00;1,314.75;1,131.25
Nov 24, 2023 1:00 AM;Nov 24, 2023 1:15 AM;12,171.25;1,258.25;1,040.75
Nov 24, 2023 1:15 AM;Nov 24, 2023 1:30 AM;12,084.50;1,182.25;984.75
Nov 24, 2023 1:30 AM;Nov 24, 2023 1:45 AM;12,077.25;1,258.00;1,106.25
Nov 24, 2023 1:45 AM;Nov 24, 2023 2:00 AM;11,984.75;1,289.75;1,017.25
Nov 24, 2023 2:00 AM;Nov 24, 2023 2:15 AM;11,812.25;1,433.75;950.25
Nov 24, 2023 2:15 AM;Nov 24, 2023 2:30 AM;11,760.50;1,621.25;956.25
Nov 24, 2023 2:30 AM;Nov 24, 2023 2:45 AM;11,736.25;1,680.75;915.50
Nov 24, 2023 2:45 AM;Nov 24, 2023 3:00 AM;11,736.25;1,753.50;913.25
Nov 24, 2023 3:00 AM;Nov 24, 2023 3:15 AM;11,765.00;1,942.50;895.25
Nov 24, 2023 3:15 AM;Nov 24, 2023 3:30 AM;11,794.00;2,109.25;863.25
Nov 24, 2023 3:30 AM;Nov 24, 2023 3:45 AM;11,817.50;2,076.00;845.00
Nov 24, 2023 3:45 AM;Nov 24, 2023 4:00 AM;11,917.25;2,172.50;841.00
Nov 24, 2023 4:00 AM;Nov 24, 2023 4:15 AM;11,964.25;2,149.00;799.50
Nov 24, 2023 4:15 AM;Nov 24, 2023 4:30 AM;12,109.25;2,301.75;741.50
Nov 24, 2023 4:30 AM;Nov 24, 2023 4:45 AM;12,238.25;2,430.25;697.50
Nov 24, 2023 4:45 AM;Nov 24, 2023 5:00 AM;12,469.75;2,632.50;658.50
Nov 24, 2023 5:00 AM;Nov 24, 2023 5:15 AM;12,778.50;3,086.25;750.00
Nov 24, 2023 5:15 AM;Nov 24, 2023 5:30 AM;13,023.75;3,405.00;785.50
Nov 24, 2023 5:30 AM;Nov 24, 2023 5:45 AM;13,352.25;3,774.25;561.25
Nov 24, 2023 5:45 AM;Nov 24, 2023 6:00 AM;13,636.75;4,128.75;458.50
Nov 24, 2023 6:00 AM;Nov 24, 2023 6:15 AM;14,239.25;4,364.50;688.25
Nov 24, 2023 6:15 AM;Nov 24, 2023 6:30 AM;14,724.75;4,894.50;369.50
Nov 24, 2023 6:30 AM;Nov 24, 2023 6:45 AM;15,051.75;5,269.75;237.00
